Region,Fecha,Comuna,Poblacion,Poblacion_region,Nuevos_región_por_100.000,Cuarentena,Activos_Por_100.000,Activos_5_por_100.000
Los Lagos,2020-05-03,Chonchi,16013,891440,0.4487121959974872,Sin,0,0
Los Lagos,2020-05-04,Chonchi,16013,891440,0.7852463429956027,Sin,0,0
Los Lagos,2020-05-05,Chonchi,16013,891440,0.1121780489993718,Sin,0,0
Los Lagos,2020-05-06,Chonchi,16013,891440,1.7948487839899487,Sin,0,0
Los Lagos,2020-05-07,Chonchi,16013,891440,0.4487121959974872,Sin,0,0
Los Lagos,2020-05-08,Chonchi,16013,891440,0.3365341469981154,Sin,0,0
Los Lagos,2020-05-09,Chonchi,16013,891440,1.2339585389930898,Sin,0,0
Los Lagos,2020-04-13,Cochamo,4006,891440,0.8974243919949744,Sin,0,24.962556165751376
Los Lagos,2020-04-14,Cochamo,4006,891440,0.560890244996859,Sin,0,24.962556165751376
Los Lagos,2020-04-15,Cochamo,4006,891440,0.560890244996859,Sin,0,24.962556165751376
Los Lagos,2020-04-16,Cochamo,4006,891440,1.0096024409943463,Sin,12.481278082875688,18.721917124313528
Los Lagos,2020-04-17,Cochamo,4006,891440,1.4583146369918334,Sin,24.962556165751376,12.481278082875688
Los Lagos,2020-04-18,Cochamo,4006,891440,0.4487121959974872,Sin,24.962556165751376,6.240639041437844
Los Lagos,2020-04-19,Cochamo,4006,891440,0.560890244996859,Sin,24.962556165751376,0
Los Lagos,2020-04-20,Cochamo,4006,891440,0.3365341469981154,Sin,24.962556165751376,0
Los Lagos,2020-04-21,Cochamo,4006,891440,0.8974243919949744,Sin,18.721917124313528,0
Los Lagos,2020-04-22,Cochamo,4006,891440,1.4583146369918334,Sin,12.481278082875688,0
Los Lagos,2020-04-23,Cochamo,4006,891440,1.0096024409943463,Sin,6.240639041437844,0
Los Lagos,2020-04-24,Cochamo,4006,891440,0.6730682939962308,Sin,0,0
Los Lagos,2020-04-25,Cochamo,4006,891440,0.560890244996859,Sin,0,0
Los Lagos,2020-04-26,Cochamo,4006,891440,0.8974243919949744,Sin,0,0
Los Lagos,2020-04-27,Cochamo,4006,891440,0.4487121959974872,Sin,0,0
Los Lagos,2020-04-28,Cochamo,4006,891440,0,Sin,0,0
Los Lagos,2020-04-29,Cochamo,4006,891440,0.4487121959974872,Sin,0,0
Los Lagos,2020-04-30,Cochamo,4006,891440,0.6730682939962308,Sin,0,0
Los Lagos,2020-05-01,Cochamo,4006,891440,1.5704926859912054,Sin,0,0
Los Lagos,2020-05-02,Cochamo,4006,891440,1.3461365879924616,Sin,0,0
Los Lagos,2020-05-03,Cochamo,4006,891440,0.4487121959974872,Sin,0,0
Los Lagos,2020-05-04,Cochamo,4006,891440,0.7852463429956027,Sin,0,0
Los Lagos,2020-05-05,Cochamo,4006,891440,0.1121780489993718,Sin,0,0
Los Lagos,2020-05-06,Cochamo,4006,891440,1.7948487839899487,Sin,0,0
Los Lagos,2020-05-07,Cochamo,4006,891440,0.4487121959974872,Sin,0,0
Los Lagos,2020-05-08,Cochamo,4006,891440,0.3365341469981154,Sin,0,0
Los Lagos,2020-05-09,Cochamo,4006,891440,1.2339585389930898,Sin,0,0
Los Lagos,2020-04-13,Curaco de Velez,4066,891440,0.8974243919949744,Sin,0,0
Los Lagos,2020-04-14,Curaco de Velez,4066,891440,0.560890244996859,Sin,0,0
Los Lagos,2020-04-15,Curaco de Velez,4066,891440,0.560890244996859,Sin,0,0
Los Lagos,2020-04-16,Curaco de Velez,4066,891440,1.0096024409943463,Sin,0,0
Los Lagos,2020-04-17,Curaco de Velez,4066,891440,1.4583146369918334,Sin,0,0
Los Lagos,2020-04-18,Curaco de Velez,4066,891440,0.4487121959974872,Sin,0,0
Los Lagos,2020-04-19,Curaco de Velez,4066,891440,0.560890244996859,Sin,0,0
Los Lagos,2020-04-20,Curaco de Velez,4066,891440,0.3365341469981154,Sin,0,0
Los Lagos,2020-04-21,Curaco de Velez,4066,891440,0.8974243919949744,Sin,0,0
Los Lagos,2020-04-22,Curaco de Velez,4066,891440,1.4583146369918334,Sin,0,0
Los Lagos,2020-04-23,Curaco de Velez,4066,891440,1.0096024409943463,Sin,0,0
Los Lagos,2020-04-24,Curaco de Velez,4066,891440,0.6730682939962308,Sin,0,0
Los Lagos,2020-04-25,Curaco de Velez,4066,891440,0.560890244996859,Sin,0,0
Los Lagos,2020-04-26,Curaco de Velez,4066,891440,0.8974243919949744,Sin,0,0
Los Lagos,2020-04-27,Curaco de Velez,4066,891440,0.4487121959974872,Sin,0,0
Los Lagos,2020-04-28,Curaco de Velez,4066,891440,0,Sin,0,0
Los Lagos,2020-04-29,Curaco de Velez,4066,891440,0.4487121959974872,Sin,0,0
Los Lagos,2020-04-30,Curaco de Velez,4066,891440,0.6730682939962308,Sin,0,0
Los Lagos,2020-05-01,Curaco de Velez,4066,891440,1.5704926859912054,Sin,0,0
Los Lagos,2020-05-02,Curaco de Velez,4066,891440,1.3461365879924616,Sin,0,0
Los Lagos,2020-05-03,Curaco de Velez,4066,891440,0.4487121959974872,Sin,0,0
Los Lagos,2020-05-04,Curaco de Velez,4066,891440,0.7852463429956027,Sin,0,0
Los Lagos,2020-05-05,Curaco de Velez,4066,891440,0.1121780489993718,Sin,0,0
Los Lagos,2020-05-06,Curaco de Velez,4066,891440,1.7948487839899487,Sin,0,0
Los Lagos,2020-05-07,Curaco de Velez,4066,891440,0.4487121959974872,Sin,0,0
Los Lagos,2020-05-08,Curaco de Velez,4066,891440,0.3365341469981154,Sin,0,0
Los Lagos,2020-05-09,Curaco de Velez,4066,891440,1.2339585389930898,Sin,0,0
Los Lagos,2020-04-13,Dalcahue,15069,891440,0.8974243919949744,Sin,0,0
Los Lagos,2020-04-14,Dalcahue,15069,891440,0.560890244996859,Sin,0,0
Los Lagos,2020-04-15,Dalcahue,15069,891440,0.560890244996859,Sin,0,0
Los Lagos,2020-04-16,Dalcahue,15069,891440,1.0096024409943463,Sin,0,0
Los Lagos,2020-04-17,Dalcahue,15069,891440,1.4583146369918334,Sin,0,0
Los Lagos,2020-04-18,Dalcahue,15069,891440,0.4487121959974872,Sin,0,0
Los Lagos,2020-04-19,Dalcahue,15069,891440,0.560890244996859,Sin,0,0
Los Lagos,2020-04-20,Dalcahue,15069,891440,0.3365341469981154,Sin,0,0
Los Lagos,2020-04-21,Dalcahue,15069,891440,0.8974243919949744,Sin,0,0
Los Lagos,2020-04-22,Dalcahue,15069,891440,1.4583146369918334,Sin,0,0
Los Lagos,2020-04-23,Dalcahue,15069,891440,1.0096024409943463,Sin,0,0
Los Lagos,2020-04-24,Dalcahue,15069,891440,0.6730682939962308,Sin,0,0
Los Lagos,2020-04-25,Dalcahue,15069,891440,0.560890244996859,Sin,0,0
Los Lagos,2020-04-26,Dalcahue,15069,891440,0.8974243919949744,Sin,0,0
Los Lagos,2020-04-27,Dalcahue,15069,891440,0.4487121959974872,Sin,0,0
Los Lagos,2020-04-28,Dalcahue,15069,891440,0,Sin,0,0
Los Lagos,2020-04-29,Dalcahue,15069,891440,0.4487121959974872,Sin,0,0
Los Lagos,2020-04-30,Dalcahue,15069,891440,0.6730682939962308,Sin,0,0
Los Lagos,2020-05-01,Dalcahue,15069,891440,1.5704926859912054,Sin,0,0
Los Lagos,2020-05-02,Dalcahue,15069,891440,1.3461365879924616,Sin,0,0
Los Lagos,2020-05-03,Dalcahue,15069,891440,0.4487121959974872,Sin,0,0
Los Lagos,2020-05-04,Dalcahue,15069,891440,0.7852463429956027,Sin,0,0
Los Lagos,2020-05-05,Dalcahue,15069,891440,0.1121780489993718,Sin,0,0
Los Lagos,2020-05-06,Dalcahue,15069,891440,1.7948487839899487,Sin,0,0
Los Lagos,2020-05-07,Dalcahue,15069,891440,0.4487121959974872,Sin,0,0
Los Lagos,2020-05-08,Dalcahue,15069,891440,0.3365341469981154,Sin,0,0
Los Lagos,2020-05-09,Dalcahue,15069,891440,1.2339585389930898,Sin,0,0
Los Lagos,2020-04-13,Fresia,12656,891440,0.8974243919949744,Sin,0,2.633796881584492
Los Lagos,2020-04-14,Fresia,12656,891440,0.560890244996859,Sin,0,5.267593763168984
Los Lagos,2020-04-15,Fresia,12656,891440,0.560890244996859,Sin,0,7.901390644753477
Los Lagos,2020-04-16,Fresia,12656,891440,1.0096024409943463,Sin,0,5.926042983565107
Los Lagos,2020-04-17,Fresia,12656,891440,1.4583146369918334,Sin,0,3.9506953223767387
Los Lagos,2020-04-18,Fresia,12656,891440,0.4487121959974872,Sin,2.633796881584492,1.9753476611883694
Los Lagos,2020-04-19,Fresia,12656,891440,0.560890244996859,Sin,5.267593763168984,0
Los Lagos,2020-04-20,Fresia,12656,891440,0.3365341469981154,Sin,7.901390644753477,0
Los Lagos,2020-04-21,Fresia,12656,891440,0.8974243919949744,Sin,5.926042983565107,0
Los Lagos,2020-04-22,Fresia,12656,891440,1.4583146369918334,Sin,3.9506953223767387,0
Los Lagos,2020-04-23,Fresia,12656,891440,1.0096024409943463,Sin,1.9753476611883694,0
Los Lagos,2020-04-24,Fresia,12656,891440,0.6730682939962308,Sin,0,0
Los Lagos,2020-04-25,Fresia,12656,891440,0.560890244996859,Sin,0,0
Los Lagos,2020-04-26,Fresia,12656,891440,0.8974243919949744,Sin,0,0
Los Lagos,2020-04-27,Fresia,12656,891440,0.4487121959974872,Sin,0,0
Los Lagos,2020-04-28,Fresia,12656,891440,0,Sin,0,0
Los Lagos,2020-04-29,Fresia,12656,891440,0.4487121959974872,Sin,0,0
Los Lagos,2020-04-30,Fresia,12656,891440,0.6730682939962308,Sin,0,0
Los Lagos,2020-05-01,Fresia,12656,891440,1.5704926859912054,Sin,0,0
Los Lagos,2020-05-02,Fresia,12656,891440,1.3461365879924616,Sin,0,0
Los Lagos,2020-05-03,Fresia,12656,891440,0.4487121959974872,Sin,0,0
Los Lagos,2020-05-04,Fresia,12656,891440,0.7852463429956027,Sin,0,0
Los Lagos,2020-05-05,Fresia,12656,891440,0.1121780489993718,Sin,0,0
Los Lagos,2020-05-06,Fresia,12656,891440,1.7948487839899487,Sin,0,0
Los Lagos,2020-05-07,Fresia,12656,891440,0.4487121959974872,Sin,0,0
Los Lagos,2020-05-08,Fresia,12656,891440,0.3365341469981154,Sin,0,0
Los Lagos,2020-05-09,Fresia,12656,891440,1.2339585389930898,Sin,0,0
Los Lagos,2020-04-13,Frutillar,20223,891440,0.8974243919949744,Sin,19.77945903179548,9.88972951589774
Los Lagos,2020-04-14,Frutillar,20223,891440,0.560890244996859,Sin,19.77945903179548,9.88972951589774
Los Lagos,2020-04-15,Frutillar,20223,891440,0.560890244996859,Sin,19.77945903179548,9.88972951589774
Los Lagos,2020-04-16,Frutillar,20223,891440,1.0096024409943463,Sin,14.83459427384661,7.417297136923305
Los Lagos,2020-04-17,Frutillar,20223,891440,1.4583146369918334,Sin,9.88972951589774,4.94486475794887
Los Lagos,2020-04-18,Frutillar,20223,891440,0.4487121959974872,Sin,9.88972951589774,2.472432378974435
Los Lagos,2020-04-19,Frutillar,20223,891440,0.560890244996859,Sin,9.88972951589774,0
Los Lagos,2020-04-20,Frutillar,20223,891440,0.3365341469981154,Sin,9.88972951589774,0
Los Lagos,2020-04-21,Frutillar,20223,891440,0.8974243919949744,Sin,7.417297136923305,0
Los Lagos,2020-04-22,Frutillar,20223,891440,1.4583146369918334,Sin,4.94486475794887,0
Los Lagos,2020-04-23,Frutillar,20223,891440,1.0096024409943463,Sin,2.472432378974435,0
Los Lagos,2020-04-24,Frutillar,20223,891440,0.6730682939962308,Sin,0,0
Los Lagos,2020-04-25,Frutillar,20223,891440,0.560890244996859,Sin,0,0
Los Lagos,2020-04-26,Frutillar,20223,891440,0.8974243919949744,Sin,0,0
Los Lagos,2020-04-27,Frutillar,20223,891440,0.4487121959974872,Sin,0,0
Los Lagos,2020-04-28,Frutillar,20223,891440,0,Sin,0,0
Los Lagos,2020-04-29,Frutillar,20223,891440,0.4487121959974872,Sin,0,0
Los Lagos,2020-04-30,Frutillar,20223,891440,0.6730682939962308,Sin,0,0
Los Lagos,2020-05-01,Frutillar,20223,891440,1.5704926859912054,Sin,0,0
Los Lagos,2020-05-02,Frutillar,20223,891440,1.3461365879924616,Sin,0,0
Los Lagos,2020-05-03,Frutillar,20223,891440,0.4487121959974872,Sin,0,0
Los Lagos,2020-05-04,Frutillar,20223,891440,0.7852463429956027,Sin,0,0
Los Lagos,2020-05-05,Frutillar,20223,891440,0.1121780489993718,Sin,0,0
Los Lagos,2020-05-06,Frutillar,20223,891440,1.7948487839899487,Sin,0,0
Los Lagos,2020-05-07,Frutillar,20223,891440,0.4487121959974872,Sin,0,1.2362161894872175
Los Lagos,2020-05-08,Frutillar,20223,891440,0.3365341469981154,Sin,0,2.472432378974435
Los Lagos,2020-05-09,Frutillar,20223,891440,1.2339585389930898,Sin,0,3.7086485684616526
Los Lagos,2020-04-13,Futaleufu,2806,891440,0.8974243919949744,Sin,0,0
Los Lagos,2020-04-14,Futaleufu,2806,891440,0.560890244996859,Sin,0,0
Los Lagos,2020-04-15,Futaleufu,2806,891440,0.560890244996859,Sin,0,0
Los Lagos,2020-04-16,Futaleufu,2806,891440,1.0096024409943463,Sin,0,0
Los Lagos,2020-04-17,Futaleufu,2806,891440,1.4583146369918334,Sin,0,0
Los Lagos,2020-04-18,Futaleufu,2806,891440,0.4487121959974872,Sin,0,0
Los Lagos,2020-04-19,Futaleufu,2806,891440,0.560890244996859,Sin,0,0
Los Lagos,2020-04-20,Futaleufu,2806,891440,0.3365341469981154,Sin,0,0
Los Lagos,2020-04-21,Futaleufu,2806,891440,0.8974243919949744,Sin,0,0
Los Lagos,2020-04-22,Futaleufu,2806,891440,1.4583146369918334,Sin,0,0
Los Lagos,2020-04-23,Futaleufu,2806,891440,1.0096024409943463,Sin,0,0
Los Lagos,2020-04-24,Futaleufu,2806,891440,0.6730682939962308,Sin,0,0
Los Lagos,2020-04-25,Futaleufu,2806,891440,0.560890244996859,Sin,0,0
Los Lagos,2020-04-26,Futaleufu,2806,891440,0.8974243919949744,Sin,0,0
Los Lagos,2020-04-27,Futaleufu,2806,891440,0.4487121959974872,Sin,0,0
Los Lagos,2020-04-28,Futaleufu,2806,891440,0,Sin,0,0
Los Lagos,2020-04-29,Futaleufu,2806,891440,0.4487121959974872,Sin,0,0
Los Lagos,2020-04-30,Futaleufu,2806,891440,0.6730682939962308,Sin,0,0
Los Lagos,2020-05-01,Futaleufu,2806,891440,1.5704926859912054,Sin,0,0
Los Lagos,2020-05-02,Futaleufu,2806,891440,1.3461365879924616,Sin,0,0
Los Lagos,2020-05-03,Futaleufu,2806,891440,0.4487121959974872,Sin,0,0
Los Lagos,2020-05-04,Futaleufu,2806,891440,0.7852463429956027,Sin,0,0
Los Lagos,2020-05-05,Futaleufu,2806,891440,0.1121780489993718,Sin,0,0
Los Lagos,2020-05-06,Futaleufu,2806,891440,1.7948487839899487,Sin,0,0
Los Lagos,2020-05-07,Futaleufu,2806,891440,0.4487121959974872,Sin,0,0
Los Lagos,2020-05-08,Futaleufu,2806,891440,0.3365341469981154,Sin,0,0
Los Lagos,2020-05-09,Futaleufu,2806,891440,1.2339585389930898,Sin,0,0
Los Lagos,2020-04-13,Hualaihue,9525,891440,0.8974243919949744,Sin,0,0
Los Lagos,2020-04-14,Hualaihue,9525,891440,0.560890244996859,Sin,0,0
Los Lagos,2020-04-15,Hualaihue,9525,891440,0.560890244996859,Sin,0,0
Los Lagos,2020-04-16,Hualaihue,9525,891440,1.0096024409943463,Sin,0,0
Los Lagos,2020-04-17,Hualaihue,9525,891440,1.4583146369918334,Sin,0,0
Los Lagos,2020-04-18,Hualaihue,9525,891440,0.4487121959974872,Sin,0,0
Los Lagos,2020-04-19,Hualaihue,9525,891440,0.560890244996859,Sin,0,0
Los Lagos,2020-04-20,Hualaihue,9525,891440,0.3365341469981154,Sin,0,0
Los Lagos,2020-04-21,Hualaihue,9525,891440,0.8974243919949744,Sin,0,0
Los Lagos,2020-04-22,Hualaihue,9525,891440,1.4583146369918334,Sin,0,0
Los Lagos,2020-04-23,Hualaihue,9525,891440,1.0096024409943463,Sin,0,0
Los Lagos,2020-04-24,Hualaihue,9525,891440,0.6730682939962308,Sin,0,0
Los Lagos,2020-04-25,Hualaihue,9525,891440,0.560890244996859,Sin,0,0
Los Lagos,2020-04-26,Hualaihue,9525,891440,0.8974243919949744,Sin,0,0
Los Lagos,2020-04-27,Hualaihue,9525,891440,0.4487121959974872,Sin,0,0
Los Lagos,2020-04-28,Hualaihue,9525,891440,0,Sin,0,0
Los Lagos,2020-04-29,Hualaihue,9525,891440,0.4487121959974872,Sin,0,0
Los Lagos,2020-04-30,Hualaihue,9525,891440,0.6730682939962308,Sin,0,0
Los Lagos,2020-05-01,Hualaihue,9525,891440,1.5704926859912054,Sin,0,0
Los Lagos,2020-05-02,Hualaihue,9525,891440,1.3461365879924616,Sin,0,0
Los Lagos,2020-05-03,Hualaihue,9525,891440,0.4487121959974872,Sin,0,0
Los Lagos,2020-05-04,Hualaihue,9525,891440,0.7852463429956027,Sin,0,0
Los Lagos,2020-05-05,Hualaihue,9525,891440,0.1121780489993718,Sin,0,0
Los Lagos,2020-05-06,Hualaihue,9525,891440,1.7948487839899487,Sin,0,0
Los Lagos,2020-05-07,Hualaihue,9525,891440,0.4487121959974872,Sin,0,0
Los Lagos,2020-05-08,Hualaihue,9525,891440,0.3365341469981154,Sin,0,0
Los Lagos,2020-05-09,Hualaihue,9525,891440,1.2339585389930898,Sin,0,0
Los Lagos,2020-04-13,Llanquihue,18621,891440,0.8974243919949744,Sin,5.370280865689276,3.5801872437928504
Los Lagos,2020-04-14,Llanquihue,18621,891440,0.560890244996859,Sin,2.685140432844638,1.7900936218964252
Los Lagos,2020-04-15,Llanquihue,18621,891440,0.560890244996859,Sin,0,0
Los Lagos,2020-04-16,Llanquihue,18621,891440,1.0096024409943463,Sin,2.685140432844638,0
Los Lagos,2020-04-17,Llanquihue,18621,891440,1.4583146369918334,Sin,5.370280865689276,0
Los Lagos,2020-04-18,Llanquihue,18621,891440,0.4487121959974872,Sin,3.5801872437928504,0
Los Lagos,2020-04-19,Llanquihue,18621,891440,0.560890244996859,Sin,1.7900936218964252,0
Los Lagos,2020-04-20,Llanquihue,18621,891440,0.3365341469981154,Sin,0,0
Los Lagos,2020-04-21,Llanquihue,18621,891440,0.8974243919949744,Sin,0,0
Los Lagos,2020-04-22,Llanquihue,18621,891440,1.4583146369918334,Sin,0,0
Los Lagos,2020-04-23,Llanquihue,18621,891440,1.0096024409943463,Sin,0,0
Los Lagos,2020-04-24,Llanquihue,18621,891440,0.6730682939962308,Sin,0,0
Los Lagos,2020-04-25,Llanquihue,18621,891440,0.560890244996859,Sin,0,0
Los Lagos,2020-04-26,Llanquihue,18621,891440,0.8974243919949744,Sin,0,0
Los Lagos,2020-04-27,Llanquihue,18621,891440,0.4487121959974872,Sin,0,0
Los Lagos,2020-04-28,Llanquihue,18621,891440,0,Sin,0,0
Los Lagos,2020-04-29,Llanquihue,18621,891440,0.4487121959974872,Sin,0,0
Los Lagos,2020-04-30,Llanquihue,18621,891440,0.6730682939962308,Sin,0,0
Los Lagos,2020-05-01,Llanquihue,18621,891440,1.5704926859912054,Sin,0,0
Los Lagos,2020-05-02,Llanquihue,18621,891440,1.3461365879924616,Sin,0,0
Los Lagos,2020-05-03,Llanquihue,18621,891440,0.4487121959974872,Sin,0,0
Los Lagos,2020-05-04,Llanquihue,18621,891440,0.7852463429956027,Sin,0,8.950468109482125
Los Lagos,2020-05-05,Llanquihue,18621,891440,0.1121780489993718,Sin,0,17.90093621896425
Los Lagos,2020-05-06,Llanquihue,18621,891440,1.7948487839899487,Sin,0,26.851404328446378
Los Lagos,2020-05-07,Llanquihue,18621,891440,0.4487121959974872,Sin,0,26.851404328446378
Los Lagos,2020-05-08,Llanquihue,18621,891440,0.3365341469981154,Sin,0,26.851404328446378
Los Lagos,2020-05-09,Llanquihue,18621,891440,1.2339585389930898,Sin,8.950468109482125,26.851404328446378
Los Lagos,2020-04-13,Los Muermos,17817,891440,0.8974243919949744,Sin,0,0
Los Lagos,2020-04-14,Los Muermos,17817,891440,0.560890244996859,Sin,0,0
Los Lagos,2020-04-15,Los Muermos,17817,891440,0.560890244996859,Sin,0,0
Los Lagos,2020-04-16,Los Muermos,17817,891440,1.0096024409943463,Sin,0,0
Los Lagos,2020-04-17,Los Muermos,17817,891440,1.4583146369918334,Sin,0,0
Los Lagos,2020-04-18,Los Muermos,17817,891440,0.4487121959974872,Sin,0,0
Los Lagos,2020-04-19,Los Muermos,17817,891440,0.560890244996859,Sin,0,0
Los Lagos,2020-04-20,Los Muermos,17817,891440,0.3365341469981154,Sin,0,0
Los Lagos,2020-04-21,Los Muermos,17817,891440,0.8974243919949744,Sin,0,0
Los Lagos,2020-04-22,Los Muermos,17817,891440,1.4583146369918334,Sin,0,0
Los Lagos,2020-04-23,Los Muermos,17817,891440,1.0096024409943463,Sin,0,0
Los Lagos,2020-04-24,Los Muermos,17817,891440,0.6730682939962308,Sin,0,0
Los Lagos,2020-04-25,Los Muermos,17817,891440,0.560890244996859,Sin,0,0
Los Lagos,2020-04-26,Los Muermos,17817,891440,0.8974243919949744,Sin,0,0
Los Lagos,2020-04-27,Los Muermos,17817,891440,0.4487121959974872,Sin,0,0
Los Lagos,2020-04-28,Los Muermos,17817,891440,0,Sin,0,0
Los Lagos,2020-04-29,Los Muermos,17817,891440,0.4487121959974872,Sin,0,0
Los Lagos,2020-04-30,Los Muermos,17817,891440,0.6730682939962308,Sin,0,0
Los Lagos,2020-05-01,Los Muermos,17817,891440,1.5704926859912054,Sin,0,0
Los Lagos,2020-05-02,Los Muermos,17817,891440,1.3461365879924616,Sin,0,0
Los Lagos,2020-05-03,Los Muermos,17817,891440,0.4487121959974872,Sin,0,0
Los Lagos,2020-05-04,Los Muermos,17817,891440,0.7852463429956027,Sin,0,1.8708723877944284
Los Lagos,2020-05-05,Los Muermos,17817,891440,0.1121780489993718,Sin,0,3.741744775588857
Los Lagos,2020-05-06,Los Muermos,17817,891440,1.7948487839899487,Sin,0,5.612617163383286
Los Lagos,2020-05-07,Los Muermos,17817,891440,0.4487121959974872,Sin,0,5.612617163383286
Los Lagos,2020-05-08,Los Muermos,17817,891440,0.3365341469981154,Sin,0,5.612617163383286
Los Lagos,2020-05-09,Los Muermos,17817,891440,1.2339585389930898,Sin,1.8708723877944284,5.612617163383286
Los Lagos,2020-04-13,Maullin,14894,891440,0.8974243919949744,Sin,6.7141130656640255,11.190188442773376
Los Lagos,2020-04-14,Maullin,14894,891440,0.560890244996859,Sin,6.7141130656640255,8.952150754218701
Los Lagos,2020-04-15,Maullin,14894,891440,0.560890244996859,Sin,6.7141130656640255,6.7141130656640255
Los Lagos,2020-04-16,Maullin,14894,891440,1.0096024409943463,Sin,10.071169598496038,5.035584799248019
Los Lagos,2020-04-17,Maullin,14894,891440,1.4583146369918334,Sin,13.428226131328051,3.3570565328320128
Los Lagos,2020-04-18,Maullin,14894,891440,0.4487121959974872,Sin,11.190188442773376,1.6785282664160064
Los Lagos,2020-04-19,Maullin,14894,891440,0.560890244996859,Sin,8.952150754218701,0
Los Lagos,2020-04-20,Maullin,14894,891440,0.3365341469981154,Sin,6.7141130656640255,0
Los Lagos,2020-04-21,Maullin,14894,891440,0.8974243919949744,Sin,5.035584799248019,0
Los Lagos,2020-04-22,Maullin,14894,891440,1.4583146369918334,Sin,3.3570565328320128,0
Los Lagos,2020-04-23,Maullin,14894,891440,1.0096024409943463,Sin,1.6785282664160064,0
Los Lagos,2020-04-24,Maullin,14894,891440,0.6730682939962308,Sin,0,0
Los Lagos,2020-04-25,Maullin,14894,891440,0.560890244996859,Sin,0,0
Los Lagos,2020-04-26,Maullin,14894,891440,0.8974243919949744,Sin,0,0
Los Lagos,2020-04-27,Maullin,14894,891440,0.4487121959974872,Sin,0,0
Los Lagos,2020-04-28,Maullin,14894,891440,0,Sin,0,0
Los Lagos,2020-04-29,Maullin,14894,891440,0.4487121959974872,Sin,0,0
Los Lagos,2020-04-30,Maullin,14894,891440,0.6730682939962308,Sin,0,0
Los Lagos,2020-05-01,Maullin,14894,891440,1.5704926859912054,Sin,0,0
Los Lagos,2020-05-02,Maullin,14894,891440,1.3461365879924616,Sin,0,0
Los Lagos,2020-05-03,Maullin,14894,891440,0.4487121959974872,Sin,0,0
Los Lagos,2020-05-04,Maullin,14894,891440,0.7852463429956027,Sin,0,0
Los Lagos,2020-05-05,Maullin,14894,891440,0.1121780489993718,Sin,0,0
Los Lagos,2020-05-06,Maullin,14894,891440,1.7948487839899487,Sin,0,0
Los Lagos,2020-05-07,Maullin,14894,891440,0.4487121959974872,Sin,0,0
Los Lagos,2020-05-08,Maullin,14894,891440,0.3365341469981154,Sin,0,0
Los Lagos,2020-05-09,Maullin,14894,891440,1.2339585389930898,Sin,0,0
Los Lagos,2020-04-13,Osorno,173410,891440,0.8974243919949744,Total,36.3300847701978,21.528939123080175
Los Lagos,2020-04-14,Osorno,173410,891440,0.560890244996859,Total,30.85173865405686,20.56782576937124
Los Lagos,2020-04-15,Osorno,173410,891440,0.560890244996859,Total,25.373392537915922,19.606712415662304
Los Lagos,2020-04-16,Osorno,173410,891440,1.0096024409943463,Total,23.931722507352518,18.59754339426792
Los Lagos,2020-04-17,Osorno,173410,891440,1.4583146369918334,Total,22.490052476789113,17.588374372873535
Los Lagos,2020-04-18,Osorno,173410,891440,0.4487121959974872,Total,21.528939123080175,16.579205351479153
Los Lagos,2020-04-19,Osorno,173410,891440,0.560890244996859,Total,20.56782576937124,15.57003633008477
Los Lagos,2020-04-20,Osorno,173410,891440,0.3365341469981154,Total,19.606712415662304,14.993368317859408
Los Lagos,2020-04-21,Osorno,173410,891440,0.8974243919949744,Total,18.59754339426792,14.416700305634048
Los Lagos,2020-04-22,Osorno,173410,891440,1.4583146369918334,Total,17.588374372873535,13.840032293408683
Los Lagos,2020-04-23,Osorno,173410,891440,1.0096024409943463,Total,16.579205351479153,13.695865290352344
Los Lagos,2020-04-24,Osorno,173410,891440,0.6730682939962308,Total,15.57003633008477,13.551698287296004
Los Lagos,2020-04-25,Osorno,173410,891440,0.560890244996859,Total,14.993368317859408,13.407531284239662
Los Lagos,2020-04-26,Osorno,173410,891440,0.8974243919949744,Total,14.416700305634048,13.263364281183323
Los Lagos,2020-04-27,Osorno,173410,891440,0.4487121959974872,Total,13.840032293408683,13.647809622666898
Los Lagos,2020-04-28,Osorno,173410,891440,0,Total,13.695865290352344,14.032254964150471
Los Lagos,2020-04-29,Osorno,173410,891440,0.4487121959974872,Total,13.551698287296004,14.416700305634048
Los Lagos,2020-04-30,Osorno,173410,891440,0.6730682939962308,Total,13.407531284239662,13.984199296465025
Los Lagos,2020-05-01,Osorno,173410,891440,1.5704926859912054,Total,13.263364281183323,13.551698287296004
Los Lagos,2020-05-02,Osorno,173410,891440,1.3461365879924616,Sin,13.647809622666898,13.119197278126983
Los Lagos,2020-05-03,Osorno,173410,891440,0.4487121959974872,Sin,14.032254964150471,12.686696268957961
Los Lagos,2020-05-04,Osorno,173410,891440,0.7852463429956027,Sin,14.416700305634048,13.071141610441536
Los Lagos,2020-05-05,Osorno,173410,891440,0.1121780489993718,Sin,13.984199296465025,13.45558695192511
Los Lagos,2020-05-06,Osorno,173410,891440,1.7948487839899487,Sin,13.551698287296004,13.840032293408683
Los Lagos,2020-05-07,Osorno,173410,891440,0.4487121959974872,Sin,13.119197278126983,14.128366299521366
Los Lagos,2020-05-08,Osorno,173410,891440,0.3365341469981154,Sin,12.686696268957961,14.416700305634048
Los Lagos,2020-05-09,Osorno,173410,891440,1.2339585389930898,Sin,13.071141610441536,14.705034311746727
